GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0051891	positive regulation of cardioblast diffe...	1	0	0	1.0000
GO:0051893	regulation of focal adhesion assembly	4	0	0,01	1.0000
GO:0051894	positive regulation of focal adhesion as...	1	0	0	1.0000
GO:0051895	negative regulation of focal adhesion as...	1	0	0	1.0000
GO:0051896	regulation of protein kinase B signaling	13	0	0,03	1.0000
GO:0051897	positive regulation of protein kinase B ...	7	0	0,02	1.0000
GO:0051898	negative regulation of protein kinase B ...	5	0	0,01	1.0000
GO:0051899	membrane depolarization	11	0	0,03	1.0000
GO:0051900	regulation of mitochondrial depolarizati...	2	0	0,01	1.0000
GO:0051901	positive regulation of mitochondrial dep...	2	0	0,01	1.0000
GO:0051904	pigment granule transport	1	0	0	1.0000
GO:0051905	establishment of pigment granule localiz...	1	0	0	1.0000
GO:0051917	regulation of fibrinolysis	2	0	0,01	1.0000
GO:0051918	negative regulation of fibrinolysis	1	0	0	1.0000
GO:0051919	positive regulation of fibrinolysis	1	0	0	1.0000
GO:0051924	regulation of calcium ion transport	20	0	0,05	1.0000
GO:0051926	negative regulation of calcium ion trans...	2	0	0,01	1.0000
GO:0051928	positive regulation of calcium ion trans...	11	0	0,03	1.0000
GO:0051930	regulation of sensory perception of pain	4	0	0,01	1.0000
GO:0051931	regulation of sensory perception	4	0	0,01	1.0000
GO:0051932	synaptic transmission, GABAergic	7	0	0,02	1.0000
GO:0051934	catecholamine uptake involved in synapti...	3	0	0,01	1.0000
GO:0051937	catecholamine transport	10	0	0,03	1.0000
GO:0051938	L-glutamate import	1	0	0	1.0000
GO:0051939	gamma-aminobutyric acid import	1	0	0	1.0000
GO:0051940	regulation of catecholamine uptake invol...	3	0	0,01	1.0000
GO:0051952	regulation of amine transport	10	0	0,03	1.0000
GO:0051953	negative regulation of amine transport	4	0	0,01	1.0000
GO:0051954	positive regulation of amine transport	5	0	0,01	1.0000
GO:0051955	regulation of amino acid transport	3	0	0,01	1.0000
GO:0051956	negative regulation of amino acid transp...	2	0	0,01	1.0000
GO:0051957	positive regulation of amino acid transp...	2	0	0,01	1.0000
GO:0051960	regulation of nervous system development	60	0	0,16	1.0000
GO:0051961	negative regulation of nervous system de...	2	0	0,01	1.0000
GO:0051962	positive regulation of nervous system de...	6	0	0,02	1.0000
GO:0051963	regulation of synapse assembly	9	0	0,02	1.0000
GO:0051964	negative regulation of synapse assembly	2	0	0,01	1.0000
GO:0051965	positive regulation of synapse assembly	6	0	0,02	1.0000
GO:0051966	regulation of synaptic transmission, glu...	3	0	0,01	1.0000
GO:0051968	positive regulation of synaptic transmis...	3	0	0,01	1.0000
GO:0051969	regulation of transmission of nerve impu...	3	0	0,01	1.0000
GO:0051970	negative regulation of transmission of n...	1	0	0	1.0000
GO:0051971	positive regulation of transmission of n...	2	0	0,01	1.0000
GO:0051972	regulation of telomerase activity	1	0	0	1.0000
GO:0051974	negative regulation of telomerase activi...	1	0	0	1.0000
GO:0051983	regulation of chromosome segregation	4	0	0,01	1.0000
GO:0051984	positive regulation of chromosome segreg...	1	0	0	1.0000
GO:0051987	positive regulation of attachment of spi...	1	0	0	1.0000
GO:0051988	regulation of attachment of spindle micr...	3	0	0,01	1.0000
GO:0052027	modulation by symbiont of host signal tr...	1	0	0	1.0000
GO:0052097	interspecies quorum sensing	1	0	0	1.0000
GO:0052106	quorum sensing involved in interaction w...	1	0	0	1.0000
GO:0052126	movement in host environment	3	0	0,01	1.0000
GO:0052173	response to defenses of other organism i...	1	0	0	1.0000
GO:0052192	movement in environment of other organis...	3	0	0,01	1.0000
GO:0052200	response to host defenses	1	0	0	1.0000
GO:0052250	modulation of signal transduction in oth...	1	0	0	1.0000
GO:0052312	modulation of transcription in other org...	1	0	0	1.0000
GO:0052331	hemolysis in other organism involved in ...	1	0	0	1.0000
GO:0052472	modulation by host of symbiont transcrip...	1	0	0	1.0000
GO:0052547	regulation of peptidase activity	38	0	0,1	1.0000
GO:0052548	regulation of endopeptidase activity	37	0	0,1	1.0000
GO:0052564	response to immune response of other org...	1	0	0	1.0000
GO:0052572	response to host immune response	1	0	0	1.0000
GO:0052646	alditol phosphate metabolic process	4	0	0,01	1.0000
GO:0052652	cyclic purine nucleotide metabolic proce...	15	0	0,04	1.0000
GO:0052803	imidazole-containing compound metabolic ...	2	0	0,01	1.0000
GO:0052805	imidazole-containing compound catabolic ...	1	0	0	1.0000
GO:0055001	muscle cell development	16	0	0,04	1.0000
GO:0055002	striated muscle cell development	14	0	0,04	1.0000
GO:0055003	cardiac myofibril assembly	2	0	0,01	1.0000
GO:0055005	ventricular cardiac myofibril assembly	1	0	0	1.0000
GO:0055006	cardiac cell development	7	0	0,02	1.0000
GO:0055007	cardiac muscle cell differentiation	13	0	0,03	1.0000
GO:0055008	cardiac muscle tissue morphogenesis	7	0	0,02	1.0000
GO:0055010	ventricular cardiac muscle tissue morpho...	6	0	0,02	1.0000
GO:0055011	atrial cardiac muscle cell differentiati...	1	0	0	1.0000
GO:0055012	ventricular cardiac muscle cell differen...	4	0	0,01	1.0000
GO:0055013	cardiac muscle cell development	7	0	0,02	1.0000
GO:0055014	atrial cardiac muscle cell development	1	0	0	1.0000
GO:0055015	ventricular cardiac muscle cell developm...	2	0	0,01	1.0000
GO:0055017	cardiac muscle tissue growth	6	0	0,02	1.0000
GO:0055021	regulation of cardiac muscle tissue grow...	5	0	0,01	1.0000
GO:0055022	negative regulation of cardiac muscle ti...	1	0	0	1.0000
GO:0055024	regulation of cardiac muscle tissue deve...	5	0	0,01	1.0000
GO:0055026	negative regulation of cardiac muscle ti...	1	0	0	1.0000
GO:0055062	phosphate ion homeostasis	2	0	0,01	1.0000
GO:0055065	metal ion homeostasis	51	0	0,13	1.0000
GO:0055067	monovalent inorganic cation homeostasis	9	0	0,02	1.0000
GO:0055069	zinc ion homeostasis	1	0	0	1.0000
GO:0055070	copper ion homeostasis	1	0	0	1.0000
GO:0055071	manganese ion homeostasis	1	0	0	1.0000
GO:0055072	iron ion homeostasis	12	0	0,03	1.0000
GO:0055074	calcium ion homeostasis	35	0	0,09	1.0000
GO:0055076	transition metal ion homeostasis	15	0	0,04	1.0000
GO:0055078	sodium ion homeostasis	4	0	0,01	1.0000
GO:0055080	cation homeostasis	55	0	0,15	1.0000
GO:0055081	anion homeostasis	3	0	0,01	1.0000
GO:0055082	cellular chemical homeostasis	59	0	0,16	1.0000
GO:0055085	transmembrane transport	106	0	0,28	1.0000
GO:0055086	nucleobase-containing small molecule met...	117	0	0,31	1.0000
GO:0055088	lipid homeostasis	7	0	0,02	1.0000
GO:0055089	fatty acid homeostasis	1	0	0	1.0000
GO:0055090	acylglycerol homeostasis	1	0	0	1.0000
GO:0055092	sterol homeostasis	2	0	0,01	1.0000
GO:0055093	response to hyperoxia	2	0	0,01	1.0000
GO:0055094	response to lipoprotein particle	2	0	0,01	1.0000
GO:0055098	response to low-density lipoprotein part...	1	0	0	1.0000
GO:0055117	regulation of cardiac muscle contraction	9	0	0,02	1.0000
GO:0055119	relaxation of cardiac muscle	1	0	0	1.0000
GO:0055123	digestive system development	17	0	0,04	1.0000
GO:0060004	reflex	3	0	0,01	1.0000
GO:0060008	Sertoli cell differentiation	1	0	0	1.0000
GO:0060009	Sertoli cell development	1	0	0	1.0000
GO:0060012	synaptic transmission, glycinergic	1	0	0	1.0000
GO:0060013	righting reflex	1	0	0	1.0000
GO:0060014	granulosa cell differentiation	1	0	0	1.0000
GO:0060019	radial glial cell differentiation	2	0	0,01	1.0000
GO:0060021	palate development	10	0	0,03	1.0000
GO:0060022	hard palate development	1	0	0	1.0000
GO:0060024	rhythmic synaptic transmission	1	0	0	1.0000
GO:0060025	regulation of synaptic activity	1	0	0	1.0000
GO:0060026	convergent extension	3	0	0,01	1.0000
GO:0060027	convergent extension involved in gastrul...	1	0	0	1.0000
GO:0060029	convergent extension involved in organog...	1	0	0	1.0000
GO:0060033	anatomical structure regression	1	0	0	1.0000
GO:0060037	pharyngeal system development	3	0	0,01	1.0000
GO:0060038	cardiac muscle cell proliferation	5	0	0,01	1.0000
GO:0060039	pericardium development	4	0	0,01	1.0000
GO:0060041	retina development in camera-type eye	17	0	0,04	1.0000
GO:0060042	retina morphogenesis in camera-type eye	5	0	0,01	1.0000
GO:0060043	regulation of cardiac muscle cell prolif...	4	0	0,01	1.0000
GO:0060044	negative regulation of cardiac muscle ce...	1	0	0	1.0000
GO:0060045	positive regulation of cardiac muscle ce...	2	0	0,01	1.0000
GO:0060046	regulation of acrosome reaction	3	0	0,01	1.0000
GO:0060047	heart contraction	17	0	0,04	1.0000
GO:0060048	cardiac muscle contraction	13	0	0,03	1.0000
GO:0060049	regulation of protein glycosylation	1	0	0	1.0000
GO:0060054	positive regulation of epithelial cell p...	2	0	0,01	1.0000
GO:0060055	angiogenesis involved in wound healing	1	0	0	1.0000
GO:0060060	post-embryonic retina morphogenesis in c...	1	0	0	1.0000
GO:0060065	uterus development	3	0	0,01	1.0000
GO:0060066	oviduct development	2	0	0,01	1.0000
GO:0060067	cervix development	1	0	0	1.0000
GO:0060068	vagina development	1	0	0	1.0000
GO:0060070	canonical Wnt signaling pathway	30	0	0,08	1.0000
GO:0060071	Wnt signaling pathway, planar cell polar...	4	0	0,01	1.0000
GO:0060078	regulation of postsynaptic membrane pote...	3	0	0,01	1.0000
GO:0060079	regulation of excitatory postsynaptic me...	2	0	0,01	1.0000
GO:0060080	regulation of inhibitory postsynaptic me...	1	0	0	1.0000
GO:0060081	membrane hyperpolarization	2	0	0,01	1.0000
GO:0060088	auditory receptor cell stereocilium orga...	1	0	0	1.0000
GO:0060099	regulation of phagocytosis, engulfment	2	0	0,01	1.0000
GO:0060100	positive regulation of phagocytosis, eng...	2	0	0,01	1.0000
GO:0060113	inner ear receptor cell differentiation	6	0	0,02	1.0000
GO:0060117	auditory receptor cell development	2	0	0,01	1.0000
GO:0060119	inner ear receptor cell development	4	0	0,01	1.0000
GO:0060120	inner ear receptor cell fate commitment	1	0	0	1.0000
GO:0060122	inner ear receptor stereocilium organiza...	2	0	0,01	1.0000
GO:0060123	regulation of growth hormone secretion	2	0	0,01	1.0000
GO:0060124	positive regulation of growth hormone se...	2	0	0,01	1.0000
GO:0060126	somatotropin secreting cell differentiat...	2	0	0,01	1.0000
GO:0060133	somatotropin secreting cell development	1	0	0	1.0000
GO:0060134	prepulse inhibition	3	0	0,01	1.0000
GO:0060135	maternal process involved in female preg...	4	0	0,01	1.0000
GO:0060137	maternal process involved in parturition	1	0	0	1.0000
GO:0060147	regulation of posttranscriptional gene s...	3	0	0,01	1.0000
GO:0060148	positive regulation of posttranscription...	2	0	0,01	1.0000
GO:0060149	negative regulation of posttranscription...	1	0	0	1.0000
GO:0060155	platelet dense granule organization	1	0	0	1.0000
GO:0060157	urinary bladder development	2	0	0,01	1.0000
GO:0060158	phospholipase C-activating dopamine rece...	1	0	0	1.0000
GO:0060159	regulation of dopamine receptor signalin...	1	0	0	1.0000
GO:0060160	negative regulation of dopamine receptor...	1	0	0	1.0000
GO:0060161	positive regulation of dopamine receptor...	1	0	0	1.0000
GO:0060164	regulation of timing of neuron different...	1	0	0	1.0000
GO:0060167	regulation of adenosine receptor signali...	1	0	0	1.0000
GO:0060168	positive regulation of adenosine recepto...	1	0	0	1.0000
GO:0060173	limb development	15	0	0,04	1.0000
GO:0060174	limb bud formation	1	0	0	1.0000
GO:0060177	regulation of angiotensin metabolic proc...	2	0	0,01	1.0000
GO:0060179	male mating behavior	1	0	0	1.0000
GO:0060180	female mating behavior	1	0	0	1.0000
GO:0060191	regulation of lipase activity	14	0	0,04	1.0000
GO:0060193	positive regulation of lipase activity	12	0	0,03	1.0000
GO:0060197	cloacal septation	1	0	0	1.0000
GO:0060206	estrous cycle phase	2	0	0,01	1.0000
GO:0060216	definitive hemopoiesis	1	0	0	1.0000
GO:0060219	camera-type eye photoreceptor cell diffe...	1	0	0	1.0000
GO:0060231	mesenchymal to epithelial transition	3	0	0,01	1.0000
GO:0060235	lens induction in camera-type eye	1	0	0	1.0000
GO:0060236	regulation of mitotic spindle organizati...	2	0	0,01	1.0000
GO:0060249	anatomical structure homeostasis	33	0	0,09	1.0000
GO:0060251	regulation of glial cell proliferation	3	0	0,01	1.0000
GO:0060252	positive regulation of glial cell prolif...	2	0	0,01	1.0000
GO:0060253	negative regulation of glial cell prolif...	1	0	0	1.0000
GO:0060254	regulation of N-terminal protein palmito...	1	0	0	1.0000
GO:0060255	regulation of macromolecule metabolic pr...	424	0	1,12	1.0000
GO:0060259	regulation of feeding behavior	1	0	0	1.0000
GO:0060260	regulation of transcription initiation f...	1	0	0	1.0000
GO:0060261	positive regulation of transcription ini...	1	0	0	1.0000
GO:0060262	negative regulation of N-terminal protei...	1	0	0	1.0000
GO:0060271	cilium morphogenesis	19	0	0,05	1.0000
GO:0060272	embryonic skeletal joint morphogenesis	3	0	0,01	1.0000
GO:0060278	regulation of ovulation	1	0	0	1.0000
GO:0060280	negative regulation of ovulation	1	0	0	1.0000
GO:0060284	regulation of cell development	64	0	0,17	1.0000
GO:0060285	ciliary cell motility	1	0	0	1.0000
GO:0060287	epithelial cilium movement involved in d...	2	0	0,01	1.0000
GO:0060291	long-term synaptic potentiation	4	0	0,01	1.0000
GO:0060292	long term synaptic depression	4	0	0,01	1.0000
GO:0060297	regulation of sarcomere organization	2	0	0,01	1.0000
GO:0060299	negative regulation of sarcomere organiz...	1	0	0	1.0000
GO:0060306	regulation of membrane repolarization	3	0	0,01	1.0000
GO:0060307	regulation of ventricular cardiac muscle...	2	0	0,01	1.0000
GO:0060312	regulation of blood vessel remodeling	2	0	0,01	1.0000
GO:0060314	regulation of ryanodine-sensitive calciu...	1	0	0	1.0000
GO:0060317	cardiac epithelial to mesenchymal transi...	1	0	0	1.0000
GO:0060322	head development	4	0	0,01	1.0000
GO:0060323	head morphogenesis	3	0	0,01	1.0000
GO:0060324	face development	4	0	0,01	1.0000
GO:0060325	face morphogenesis	3	0	0,01	1.0000
GO:0060326	cell chemotaxis	19	0	0,05	1.0000
GO:0060330	regulation of response to interferon-gam...	2	0	0,01	1.0000
GO:0060331	negative regulation of response to inter...	1	0	0	1.0000
GO:0060333	interferon-gamma-mediated signaling path...	4	0	0,01	1.0000
GO:0060334	regulation of interferon-gamma-mediated ...	1	0	0	1.0000
GO:0060336	negative regulation of interferon-gamma-...	1	0	0	1.0000
GO:0060337	type I interferon signaling pathway	4	0	0,01	1.0000
GO:0060338	regulation of type I interferon-mediated...	1	0	0	1.0000
GO:0060340	positive regulation of type I interferon...	1	0	0	1.0000
GO:0060341	regulation of cellular localization	96	0	0,25	1.0000
GO:0060343	trabecula formation	5	0	0,01	1.0000
GO:0060346	bone trabecula formation	3	0	0,01	1.0000
GO:0060347	heart trabecula formation	2	0	0,01	1.0000
GO:0060348	bone development	17	0	0,04	1.0000
GO:0060349	bone morphogenesis	10	0	0,03	1.0000
GO:0060350	endochondral bone morphogenesis	7	0	0,02	1.0000
GO:0060351	cartilage development involved in endoch...	3	0	0,01	1.0000
GO:0060352	cell adhesion molecule production	1	0	0	1.0000
GO:0060359	response to ammonium ion	13	0	0,03	1.0000
GO:0060363	cranial suture morphogenesis	1	0	0	1.0000
GO:0060364	frontal suture morphogenesis	1	0	0	1.0000
GO:0060368	regulation of Fc receptor mediated stimu...	1	0	0	1.0000
GO:0060371	regulation of atrial cardiac muscle cell...	2	0	0,01	1.0000
GO:0060372	regulation of atrial cardiac muscle cell...	2	0	0,01	1.0000
GO:0060373	regulation of ventricular cardiac muscle...	3	0	0,01	1.0000
GO:0060379	cardiac muscle cell myoblast differentia...	1	0	0	1.0000
GO:0060384	innervation	2	0	0,01	1.0000
GO:0060389	pathway-restricted SMAD protein phosphor...	2	0	0,01	1.0000
GO:0060390	regulation of SMAD protein import into n...	2	0	0,01	1.0000
GO:0060391	positive regulation of SMAD protein impo...	1	0	0	1.0000
GO:0060393	regulation of pathway-restricted SMAD pr...	1	0	0	1.0000
GO:0060396	growth hormone receptor signaling pathwa...	5	0	0,01	1.0000
GO:0060397	JAK-STAT cascade involved in growth horm...	3	0	0,01	1.0000
GO:0060398	regulation of growth hormone receptor si...	1	0	0	1.0000
GO:0060399	positive regulation of growth hormone re...	1	0	0	1.0000
GO:0060401	cytosolic calcium ion transport	9	0	0,02	1.0000
GO:0060402	calcium ion transport into cytosol	9	0	0,02	1.0000
GO:0060405	regulation of penile erection	2	0	0,01	1.0000
GO:0060406	positive regulation of penile erection	2	0	0,01	1.0000
GO:0060411	cardiac septum morphogenesis	7	0	0,02	1.0000
GO:0060412	ventricular septum morphogenesis	3	0	0,01	1.0000
GO:0060413	atrial septum morphogenesis	2	0	0,01	1.0000
GO:0060414	aorta smooth muscle tissue morphogenesis	1	0	0	1.0000
GO:0060415	muscle tissue morphogenesis	9	0	0,02	1.0000
GO:0060416	response to growth hormone	7	0	0,02	1.0000
GO:0060419	heart growth	7	0	0,02	1.0000
GO:0060420	regulation of heart growth	6	0	0,02	1.0000
GO:0060421	positive regulation of heart growth	1	0	0	1.0000
GO:0060423	foregut regionalization	1	0	0	1.0000
GO:0060424	lung field specification	1	0	0	1.0000
GO:0060425	lung morphogenesis	5	0	0,01	1.0000
GO:0060428	lung epithelium development	4	0	0,01	1.0000
GO:0060429	epithelium development	72	0	0,19	1.0000
GO:0060430	lung saccule development	2	0	0,01	1.0000
GO:0060431	primary lung bud formation	1	0	0	1.0000
GO:0060432	lung pattern specification process	1	0	0	1.0000
GO:0060433	bronchus development	2	0	0,01	1.0000
GO:0060434	bronchus morphogenesis	1	0	0	1.0000
GO:0060435	bronchiole development	1	0	0	1.0000
GO:0060436	bronchiole morphogenesis	1	0	0	1.0000
GO:0060437	lung growth	1	0	0	1.0000
GO:0060438	trachea development	2	0	0,01	1.0000
GO:0060439	trachea morphogenesis	2	0	0,01	1.0000
GO:0060440	trachea formation	2	0	0,01	1.0000
GO:0060441	epithelial tube branching involved in lu...	4	0	0,01	1.0000
GO:0060443	mammary gland morphogenesis	10	0	0,03	1.0000
GO:0060444	branching involved in mammary gland duct...	5	0	0,01	1.0000
GO:0060445	branching involved in salivary gland mor...	4	0	0,01	1.0000
GO:0060447	bud outgrowth involved in lung branching	1	0	0	1.0000
GO:0060453	regulation of gastric acid secretion	1	0	0	1.0000
GO:0060455	negative regulation of gastric acid secr...	1	0	0	1.0000
GO:0060456	positive regulation of digestive system ...	1	0	0	1.0000
GO:0060457	negative regulation of digestive system ...	1	0	0	1.0000
GO:0060462	lung lobe development	1	0	0	1.0000
GO:0060463	lung lobe morphogenesis	1	0	0	1.0000
GO:0060479	lung cell differentiation	4	0	0,01	1.0000
GO:0060480	lung goblet cell differentiation	1	0	0	1.0000
GO:0060481	lobar bronchus epithelium development	1	0	0	1.0000
GO:0060482	lobar bronchus development	1	0	0	1.0000
GO:0060484	lung-associated mesenchyme development	2	0	0,01	1.0000
GO:0060485	mesenchyme development	23	0	0,06	1.0000
GO:0060487	lung epithelial cell differentiation	3	0	0,01	1.0000
GO:0060491	regulation of cell projection assembly	16	0	0,04	1.0000
GO:0060492	lung induction	1	0	0	1.0000
GO:0060495	cell-cell signaling involved in lung dev...	1	0	0	1.0000
GO:0060496	mesenchymal-epithelial cell signaling in...	1	0	0	1.0000
GO:0060509	Type I pneumocyte differentiation	1	0	0	1.0000
GO:0060510	Type II pneumocyte differentiation	1	0	0	1.0000
GO:0060512	prostate gland morphogenesis	3	0	0,01	1.0000
GO:0060513	prostatic bud formation	3	0	0,01	1.0000
GO:0060525	prostate glandular acinus development	1	0	0	1.0000
GO:0060529	squamous basal epithelial stem cell diff...	1	0	0	1.0000
GO:0060536	cartilage morphogenesis	2	0	0,01	1.0000
GO:0060537	muscle tissue development	39	0	0,1	1.0000
GO:0060538	skeletal muscle organ development	19	0	0,05	1.0000
GO:0060539	diaphragm development	1	0	0	1.0000
GO:0060541	respiratory system development	27	0	0,07	1.0000
GO:0060548	negative regulation of cell death	78	0	0,21	1.0000
GO:0060560	developmental growth involved in morphog...	18	0	0,05	1.0000
GO:0060561	apoptotic process involved in morphogene...	1	0	0	1.0000
GO:0060562	epithelial tube morphogenesis	33	0	0,09	1.0000
GO:0060563	neuroepithelial cell differentiation	5	0	0,01	1.0000
GO:0060571	morphogenesis of an epithelial fold	4	0	0,01	1.0000
GO:0060572	morphogenesis of an epithelial bud	4	0	0,01	1.0000
GO:0060586	multicellular organismal iron ion homeos...	1	0	0	1.0000
GO:0060587	regulation of lipoprotein lipid oxidatio...	1	0	0	1.0000
GO:0060588	negative regulation of lipoprotein lipid...	1	0	0	1.0000
GO:0060592	mammary gland formation	1	0	0	1.0000
GO:0060594	mammary gland specification	1	0	0	1.0000
GO:0060595	fibroblast growth factor receptor signal...	1	0	0	1.0000
GO:0060599	lateral sprouting involved in mammary gl...	1	0	0	1.0000
GO:0060600	dichotomous subdivision of an epithelial...	3	0	0,01	1.0000
GO:0060601	lateral sprouting from an epithelium	3	0	0,01	1.0000
GO:0060602	branch elongation of an epithelium	3	0	0,01	1.0000
GO:0060603	mammary gland duct morphogenesis	9	0	0,02	1.0000
GO:0060606	tube closure	8	0	0,02	1.0000
GO:0060612	adipose tissue development	4	0	0,01	1.0000
GO:0060613	fat pad development	1	0	0	1.0000
GO:0060615	mammary gland bud formation	1	0	0	1.0000
GO:0060623	regulation of chromosome condensation	1	0	0	1.0000
GO:0060627	regulation of vesicle-mediated transport	29	0	0,08	1.0000
GO:0060628	regulation of ER to Golgi vesicle-mediat...	1	0	0	1.0000
GO:0060631	regulation of meiosis I	2	0	0,01	1.0000
GO:0060638	mesenchymal-epithelial cell signaling	2	0	0,01	1.0000
GO:0060648	mammary gland bud morphogenesis	1	0	0	1.0000
GO:0060661	submandibular salivary gland formation	1	0	0	1.0000
GO:0060664	epithelial cell proliferation involved i...	1	0	0	1.0000
GO:0060665	regulation of branching involved in sali...	1	0	0	1.0000
GO:0060666	dichotomous subdivision of terminal unit...	2	0	0,01	1.0000
GO:0060667	branch elongation involved in salivary g...	1	0	0	1.0000
GO:0060669	embryonic placenta morphogenesis	1	0	0	1.0000
GO:0060674	placenta blood vessel development	2	0	0,01	1.0000
GO:0060675	ureteric bud morphogenesis	6	0	0,02	1.0000
GO:0060676	ureteric bud formation	1	0	0	1.0000
GO:0060677	ureteric bud elongation	1	0	0	1.0000
GO:0060678	dichotomous subdivision of terminal unit...	1	0	0	1.0000
GO:0060681	branch elongation involved in ureteric b...	1	0	0	1.0000
GO:0060685	regulation of prostatic bud formation	2	0	0,01	1.0000
GO:0060686	negative regulation of prostatic bud for...	1	0	0	1.0000
GO:0060688	regulation of morphogenesis of a branchi...	7	0	0,02	1.0000
GO:0060689	cell differentiation involved in salivar...	1	0	0	1.0000
GO:0060693	regulation of branching involved in sali...	1	0	0	1.0000
GO:0060694	regulation of cholesterol transporter ac...	1	0	0	1.0000
GO:0060696	regulation of phospholipid catabolic pro...	1	0	0	1.0000
GO:0060697	positive regulation of phospholipid cata...	1	0	0	1.0000
GO:0060699	regulation of endoribonuclease activity	1	0	0	1.0000
GO:0060700	regulation of ribonuclease activity	1	0	0	1.0000
GO:0060706	cell differentiation involved in embryon...	3	0	0,01	1.0000
GO:0060707	trophoblast giant cell differentiation	2	0	0,01	1.0000
GO:0060711	labyrinthine layer development	4	0	0,01	1.0000
GO:0060712	spongiotrophoblast layer development	1	0	0	1.0000
GO:0060716	labyrinthine layer blood vessel developm...	2	0	0,01	1.0000
GO:0060729	intestinal epithelial structure maintena...	1	0	0	1.0000
GO:0060730	regulation of intestinal epithelial stru...	1	0	0	1.0000
GO:0060731	positive regulation of intestinal epithe...	1	0	0	1.0000
GO:0060732	positive regulation of inositol phosphat...	4	0	0,01	1.0000
GO:0060735	regulation of eIF2 alpha phosphorylation...	1	0	0	1.0000
GO:0060740	prostate gland epithelium morphogenesis	3	0	0,01	1.0000
GO:0060742	epithelial cell differentiation involved...	2	0	0,01	1.0000
GO:0060744	mammary gland branching involved in thel...	1	0	0	1.0000
GO:0060746	parental behavior	2	0	0,01	1.0000
GO:0060750	epithelial cell proliferation involved i...	1	0	0	1.0000
GO:0060751	branch elongation involved in mammary gl...	1	0	0	1.0000
GO:0060759	regulation of response to cytokine stimu...	12	0	0,03	1.0000
GO:0060760	positive regulation of response to cytok...	4	0	0,01	1.0000
GO:0060761	negative regulation of response to cytok...	6	0	0,02	1.0000
GO:0060762	regulation of branching involved in mamm...	3	0	0,01	1.0000
GO:0060763	mammary duct terminal end bud growth	2	0	0,01	1.0000
GO:0060765	regulation of androgen receptor signalin...	2	0	0,01	1.0000
GO:0060766	negative regulation of androgen receptor...	1	0	0	1.0000
GO:0060767	epithelial cell proliferation involved i...	3	0	0,01	1.0000
GO:0060768	regulation of epithelial cell proliferat...	3	0	0,01	1.0000
GO:0060769	positive regulation of epithelial cell p...	1	0	0	1.0000
GO:0060770	negative regulation of epithelial cell p...	2	0	0,01	1.0000
GO:0060788	ectodermal placode formation	2	0	0,01	1.0000
GO:0060789	hair follicle placode formation	1	0	0	1.0000
GO:0060795	cell fate commitment involved in formati...	3	0	0,01	1.0000
GO:0060809	mesodermal to mesenchymal transition inv...	1	0	0	1.0000
GO:0060828	regulation of canonical Wnt signaling pa...	19	0	0,05	1.0000
GO:0060830	ciliary receptor clustering involved in ...	1	0	0	1.0000
GO:0060831	smoothened signaling pathway involved in...	1	0	0	1.0000
GO:0060836	lymphatic endothelial cell differentiati...	1	0	0	1.0000
GO:0060840	artery development	4	0	0,01	1.0000
GO:0060841	venous blood vessel development	3	0	0,01	1.0000
GO:0060856	establishment of blood-brain barrier	2	0	0,01	1.0000
GO:0060872	semicircular canal development	2	0	0,01	1.0000
GO:0060876	semicircular canal formation	1	0	0	1.0000
GO:0060879	semicircular canal fusion	1	0	0	1.0000
GO:0060900	embryonic camera-type eye formation	1	0	0	1.0000
GO:0060907	positive regulation of macrophage cytoki...	2	0	0,01	1.0000
GO:0060911	cardiac cell fate commitment	4	0	0,01	1.0000
GO:0060912	cardiac cell fate specification	1	0	0	1.0000
GO:0060913	cardiac cell fate determination	1	0	0	1.0000
GO:0060914	heart formation	4	0	0,01	1.0000
GO:0060915	mesenchymal cell differentiation involve...	1	0	0	1.0000
GO:0060916	mesenchymal cell proliferation involved ...	1	0	0	1.0000
GO:0060920	cardiac pacemaker cell differentiation	2	0	0,01	1.0000
GO:0060922	atrioventricular node cell differentiati...	2	0	0,01	1.0000
GO:0060923	cardiac muscle cell fate commitment	2	0	0,01	1.0000
GO:0060926	cardiac pacemaker cell development	2	0	0,01	1.0000
GO:0060927	cardiac pacemaker cell fate commitment	1	0	0	1.0000
GO:0060928	atrioventricular node cell development	2	0	0,01	1.0000
GO:0060929	atrioventricular node cell fate commitme...	1	0	0	1.0000
GO:0060932	His-Purkinje system cell differentiation	1	0	0	1.0000
GO:0060964	regulation of gene silencing by miRNA	3	0	0,01	1.0000
GO:0060965	negative regulation of gene silencing by...	1	0	0	1.0000
GO:0060966	regulation of gene silencing by RNA	3	0	0,01	1.0000
GO:0060967	negative regulation of gene silencing by...	1	0	0	1.0000
GO:0060968	regulation of gene silencing	3	0	0,01	1.0000
GO:0060969	negative regulation of gene silencing	1	0	0	1.0000
GO:0060971	embryonic heart tube left/right pattern ...	1	0	0	1.0000
GO:0060972	left/right pattern formation	1	0	0	1.0000
GO:0060973	cell migration involved in heart develop...	1	0	0	1.0000
GO:0060976	coronary vasculature development	2	0	0,01	1.0000
GO:0060977	coronary vasculature morphogenesis	2	0	0,01	1.0000
GO:0060978	angiogenesis involved in coronary vascul...	1	0	0	1.0000
GO:0060981	cell migration involved in coronary angi...	1	0	0	1.0000
GO:0060986	endocrine hormone secretion	6	0	0,02	1.0000
