GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:2000002	negative regulation of DNA damage checkp...	4	0	0	1.00000
GO:2000003	positive regulation of DNA damage checkp...	1	0	0	1.00000
GO:2000004	regulation of metanephric S-shaped body ...	1	0	0	1.00000
GO:2000005	negative regulation of metanephric S-sha...	1	0	0	1.00000
GO:2000006	regulation of metanephric comma-shaped b...	1	0	0	1.00000
GO:2000007	negative regulation of metanephric comma...	1	0	0	1.00000
GO:2000008	regulation of protein localization to ce...	15	0	0	1.00000
GO:2000009	negative regulation of protein localizat...	7	0	0	1.00000
GO:2000010	positive regulation of protein localizat...	3	0	0	1.00000
GO:2000015	regulation of determination of dorsal id...	4	0	0	1.00000
GO:2000016	negative regulation of determination of ...	1	0	0	1.00000
GO:2000017	positive regulation of determination of ...	3	0	0	1.00000
GO:2000018	regulation of male gonad development	9	0	0	1.00000
GO:2000019	negative regulation of male gonad develo...	2	0	0	1.00000
GO:2000020	positive regulation of male gonad develo...	7	0	0	1.00000
GO:2000021	regulation of ion homeostasis	147	0	0,04	1.00000
GO:2000026	regulation of multicellular organismal d...	1250	0	0,34	1.00000
GO:2000027	regulation of organ morphogenesis	156	0	0,04	1.00000
GO:2000035	regulation of stem cell division	2	0	0	1.00000
GO:2000036	regulation of stem cell maintenance	13	0	0	1.00000
GO:2000040	regulation of planar cell polarity pathw...	3	0	0	1.00000
GO:2000041	negative regulation of planar cell polar...	3	0	0	1.00000
GO:2000042	negative regulation of double-strand bre...	1	0	0	1.00000
GO:2000043	regulation of cardiac cell fate specific...	4	0	0	1.00000
GO:2000044	negative regulation of cardiac cell fate...	3	0	0	1.00000
GO:2000045	regulation of G1/S transition of mitotic...	128	0	0,03	1.00000
GO:2000047	regulation of cell-cell adhesion mediate...	10	0	0	1.00000
GO:2000048	negative regulation of cell-cell adhesio...	4	0	0	1.00000
GO:2000049	positive regulation of cell-cell adhesio...	6	0	0	1.00000
GO:2000050	regulation of non-canonical Wnt signalin...	14	0	0	1.00000
GO:2000051	negative regulation of non-canonical Wnt...	6	0	0	1.00000
GO:2000052	positive regulation of non-canonical Wnt...	7	0	0	1.00000
GO:2000053	regulation of Wnt signaling pathway invo...	3	0	0	1.00000
GO:2000054	negative regulation of Wnt signaling pat...	2	0	0	1.00000
GO:2000055	positive regulation of Wnt signaling pat...	1	0	0	1.00000
GO:2000056	regulation of Wnt signaling pathway invo...	1	0	0	1.00000
GO:2000057	negative regulation of Wnt signaling pat...	1	0	0	1.00000
GO:2000058	regulation of protein ubiquitination inv...	17	0	0	1.00000
GO:2000059	negative regulation of protein ubiquitin...	5	0	0	1.00000
GO:2000060	positive regulation of protein ubiquitin...	12	0	0	1.00000
GO:2000061	regulation of ureter smooth muscle cell ...	1	0	0	1.00000
GO:2000062	negative regulation of ureter smooth mus...	1	0	0	1.00000
GO:2000063	positive regulation of ureter smooth mus...	1	0	0	1.00000
GO:2000064	regulation of cortisol biosynthetic proc...	5	0	0	1.00000
GO:2000065	negative regulation of cortisol biosynth...	4	0	0	1.00000
GO:2000066	positive regulation of cortisol biosynth...	1	0	0	1.00000
GO:2000074	regulation of type B pancreatic cell dev...	5	0	0	1.00000
GO:2000077	negative regulation of type B pancreatic...	2	0	0	1.00000
GO:2000078	positive regulation of type B pancreatic...	3	0	0	1.00000
GO:2000079	regulation of canonical Wnt signaling pa...	2	0	0	1.00000
GO:2000080	negative regulation of canonical Wnt sig...	1	0	0	1.00000
GO:2000081	positive regulation of canonical Wnt sig...	1	0	0	1.00000
GO:2000095	regulation of Wnt signaling pathway, pla...	11	0	0	1.00000
GO:2000096	positive regulation of Wnt signaling pat...	5	0	0	1.00000
GO:2000097	regulation of smooth muscle cell-matrix ...	3	0	0	1.00000
GO:2000098	negative regulation of smooth muscle cel...	2	0	0	1.00000
GO:2000104	negative regulation of DNA-dependent DNA...	11	0	0	1.00000
GO:2000105	positive regulation of DNA-dependent DNA...	8	0	0	1.00000
GO:2000106	regulation of leukocyte apoptotic proces...	71	0	0,02	1.00000
GO:2000107	negative regulation of leukocyte apoptot...	41	0	0,01	1.00000
GO:2000108	positive regulation of leukocyte apoptot...	25	0	0,01	1.00000
GO:2000109	regulation of macrophage apoptotic proce...	7	0	0	1.00000
GO:2000110	negative regulation of macrophage apopto...	4	0	0	1.00000
GO:2000111	positive regulation of macrophage apopto...	3	0	0	1.00000
GO:2000112	regulation of cellular macromolecule bio...	3222	0	0,87	1.00000
GO:2000113	negative regulation of cellular macromol...	998	0	0,27	1.00000
GO:2000114	regulation of establishment of cell pola...	10	0	0	1.00000
GO:2000116	regulation of cysteine-type endopeptidas...	194	0	0,05	1.00000
GO:2000117	negative regulation of cysteine-type end...	70	0	0,02	1.00000
GO:2000118	regulation of sodium-dependent phosphate...	3	0	0	1.00000
GO:2000119	negative regulation of sodium-dependent ...	1	0	0	1.00000
GO:2000120	positive regulation of sodium-dependent ...	1	0	0	1.00000
GO:2000121	regulation of removal of superoxide radi...	4	0	0	1.00000
GO:2000124	regulation of endocannabinoid signaling ...	2	0	0	1.00000
GO:2000134	negative regulation of G1/S transition o...	95	0	0,03	1.00000
GO:2000136	regulation of cell proliferation involve...	16	0	0	1.00000
GO:2000137	negative regulation of cell proliferatio...	1	0	0	1.00000
GO:2000138	positive regulation of cell proliferatio...	5	0	0	1.00000
GO:2000142	regulation of DNA-templated transcriptio...	17	0	0	1.00000
GO:2000143	negative regulation of DNA-templated tra...	3	0	0	1.00000
GO:2000144	positive regulation of DNA-templated tra...	8	0	0	1.00000
GO:2000145	regulation of cell motility	496	0	0,13	1.00000
GO:2000146	negative regulation of cell motility	153	0	0,04	1.00000
GO:2000147	positive regulation of cell motility	273	0	0,07	1.00000
GO:2000148	regulation of planar cell polarity pathw...	1	0	0	1.00000
GO:2000149	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000150	regulation of planar cell polarity pathw...	1	0	0	1.00000
GO:2000151	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000156	regulation of retrograde vesicle-mediate...	1	0	0	1.00000
GO:2000159	regulation of planar cell polarity pathw...	1	0	0	1.00000
GO:2000160	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000161	regulation of planar cell polarity pathw...	1	0	0	1.00000
GO:2000162	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000163	regulation of planar cell polarity pathw...	1	0	0	1.00000
GO:2000164	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000165	regulation of planar cell polarity pathw...	1	0	0	1.00000
GO:2000166	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000167	regulation of planar cell polarity pathw...	2	0	0	1.00000
GO:2000168	negative regulation of planar cell polar...	1	0	0	1.00000
GO:2000169	regulation of peptidyl-cysteine S-nitros...	3	0	0	1.00000
GO:2000171	negative regulation of dendrite developm...	4	0	0	1.00000
GO:2000172	regulation of branching morphogenesis of...	3	0	0	1.00000
GO:2000173	negative regulation of branching morphog...	1	0	0	1.00000
GO:2000174	regulation of pro-T cell differentiation	1	0	0	1.00000
GO:2000176	positive regulation of pro-T cell differ...	1	0	0	1.00000
GO:2000177	regulation of neural precursor cell prol...	56	0	0,02	1.00000
GO:2000178	negative regulation of neural precursor ...	15	0	0	1.00000
GO:2000179	positive regulation of neural precursor ...	34	0	0,01	1.00000
GO:2000180	negative regulation of androgen biosynth...	1	0	0	1.00000
GO:2000181	negative regulation of blood vessel morp...	1	0	0	1.00000
GO:2000185	regulation of phosphate transmembrane tr...	1	0	0	1.00000
GO:2000187	positive regulation of phosphate transme...	1	0	0	1.00000
GO:2000188	regulation of cholesterol homeostasis	6	0	0	1.00000
GO:2000189	positive regulation of cholesterol homeo...	3	0	0	1.00000
GO:2000191	regulation of fatty acid transport	23	0	0,01	1.00000
GO:2000192	negative regulation of fatty acid transp...	8	0	0	1.00000
GO:2000193	positive regulation of fatty acid transp...	15	0	0	1.00000
GO:2000194	regulation of female gonad development	9	0	0	1.00000
GO:2000195	negative regulation of female gonad deve...	3	0	0	1.00000
GO:2000209	regulation of anoikis	20	0	0,01	1.00000
GO:2000210	positive regulation of anoikis	4	0	0	1.00000
GO:2000211	regulation of glutamate metabolic proces...	2	0	0	1.00000
GO:2000212	negative regulation of glutamate metabol...	1	0	0	1.00000
GO:2000213	positive regulation of glutamate metabol...	1	0	0	1.00000
GO:2000224	regulation of testosterone biosynthetic ...	2	0	0	1.00000
GO:2000225	negative regulation of testosterone bios...	1	0	0	1.00000
GO:2000226	regulation of pancreatic A cell differen...	1	0	0	1.00000
GO:2000227	negative regulation of pancreatic A cell...	1	0	0	1.00000
GO:2000229	regulation of pancreatic stellate cell p...	1	0	0	1.00000
GO:2000231	positive regulation of pancreatic stella...	1	0	0	1.00000
GO:2000232	regulation of rRNA processing	2	0	0	1.00000
GO:2000233	negative regulation of rRNA processing	2	0	0	1.00000
GO:2000241	regulation of reproductive process	73	0	0,02	1.00000
GO:2000242	negative regulation of reproductive proc...	28	0	0,01	1.00000
GO:2000243	positive regulation of reproductive proc...	31	0	0,01	1.00000
GO:2000249	regulation of actin cytoskeleton reorgan...	20	0	0,01	1.00000
GO:2000251	positive regulation of actin cytoskeleto...	11	0	0	1.00000
GO:2000252	negative regulation of feeding behavior	7	0	0	1.00000
GO:2000253	positive regulation of feeding behavior	2	0	0	1.00000
GO:2000254	regulation of male germ cell proliferati...	3	0	0	1.00000
GO:2000255	negative regulation of male germ cell pr...	1	0	0	1.00000
GO:2000256	positive regulation of male germ cell pr...	1	0	0	1.00000
GO:2000257	regulation of protein activation cascade	28	0	0,01	1.00000
GO:2000258	negative regulation of protein activatio...	7	0	0	1.00000
GO:2000259	positive regulation of protein activatio...	2	0	0	1.00000
GO:2000266	regulation of blood coagulation, intrins...	1	0	0	1.00000
GO:2000269	regulation of fibroblast apoptotic proce...	14	0	0	1.00000
GO:2000270	negative regulation of fibroblast apopto...	8	0	0	1.00000
GO:2000271	positive regulation of fibroblast apopto...	6	0	0	1.00000
GO:2000272	negative regulation of receptor activity	13	0	0	1.00000
GO:2000273	positive regulation of receptor activity	24	0	0,01	1.00000
GO:2000275	regulation of oxidative phosphorylation ...	3	0	0	1.00000
GO:2000276	negative regulation of oxidative phospho...	2	0	0	1.00000
GO:2000277	positive regulation of oxidative phospho...	1	0	0	1.00000
GO:2000278	regulation of DNA biosynthetic process	17	0	0	1.00000
GO:2000279	negative regulation of DNA biosynthetic ...	6	0	0	1.00000
GO:2000286	receptor internalization involved in can...	3	0	0	1.00000
GO:2000287	positive regulation of myotome developme...	1	0	0	1.00000
GO:2000288	positive regulation of myoblast prolifer...	6	0	0	1.00000
GO:2000290	regulation of myotome development	1	0	0	1.00000
GO:2000291	regulation of myoblast proliferation	7	0	0	1.00000
GO:2000295	regulation of hydrogen peroxide cataboli...	1	0	0	1.00000
GO:2000296	negative regulation of hydrogen peroxide...	1	0	0	1.00000
GO:2000297	negative regulation of synapse maturatio...	2	0	0	1.00000
GO:2000298	regulation of Rho-dependent protein seri...	1	0	0	1.00000
GO:2000299	negative regulation of Rho-dependent pro...	1	0	0	1.00000
GO:2000300	regulation of synaptic vesicle exocytosi...	7	0	0	1.00000
GO:2000302	positive regulation of synaptic vesicle ...	1	0	0	1.00000
GO:2000303	regulation of ceramide biosynthetic proc...	5	0	0	1.00000
GO:2000304	positive regulation of ceramide biosynth...	3	0	0	1.00000
GO:2000307	regulation of tumor necrosis factor (lig...	3	0	0	1.00000
GO:2000308	negative regulation of tumor necrosis fa...	1	0	0	1.00000
GO:2000309	positive regulation of tumor necrosis fa...	2	0	0	1.00000
GO:2000310	regulation of N-methyl-D-aspartate selec...	11	0	0	1.00000
GO:2000311	regulation of alpha-amino-3-hydroxy-5-me...	18	0	0	1.00000
GO:2000312	regulation of kainate selective glutamat...	1	0	0	1.00000
GO:2000313	regulation of fibroblast growth factor r...	1	0	0	1.00000
GO:2000316	regulation of T-helper 17 type immune re...	7	0	0	1.00000
GO:2000318	positive regulation of T-helper 17 type ...	6	0	0	1.00000
GO:2000319	regulation of T-helper 17 cell different...	5	0	0	1.00000
GO:2000320	negative regulation of T-helper 17 cell ...	1	0	0	1.00000
GO:2000322	regulation of glucocorticoid receptor si...	1	0	0	1.00000
GO:2000323	negative regulation of glucocorticoid re...	1	0	0	1.00000
GO:2000325	regulation of ligand-dependent nuclear r...	3	0	0	1.00000
GO:2000326	negative regulation of ligand-dependent ...	1	0	0	1.00000
GO:2000327	positive regulation of ligand-dependent ...	2	0	0	1.00000
GO:2000328	regulation of T-helper 17 cell lineage c...	4	0	0	1.00000
GO:2000330	positive regulation of T-helper 17 cell ...	4	0	0	1.00000
GO:2000331	regulation of terminal button organizati...	1	0	0	1.00000
GO:2000332	regulation of blood microparticle format...	1	0	0	1.00000
GO:2000334	positive regulation of blood micropartic...	1	0	0	1.00000
GO:2000338	regulation of chemokine (C-X-C motif) li...	1	0	0	1.00000
GO:2000340	positive regulation of chemokine (C-X-C ...	1	0	0	1.00000
GO:2000341	regulation of chemokine (C-X-C motif) li...	6	0	0	1.00000
GO:2000342	negative regulation of chemokine (C-X-C ...	2	0	0	1.00000
GO:2000343	positive regulation of chemokine (C-X-C ...	4	0	0	1.00000
GO:2000344	positive regulation of acrosome reaction	5	0	0	1.00000
GO:2000345	regulation of hepatocyte proliferation	5	0	0	1.00000
GO:2000346	negative regulation of hepatocyte prolif...	2	0	0	1.00000
GO:2000347	positive regulation of hepatocyte prolif...	3	0	0	1.00000
GO:2000348	regulation of CD40 signaling pathway	2	0	0	1.00000
GO:2000349	negative regulation of CD40 signaling pa...	1	0	0	1.00000
GO:2000351	regulation of endothelial cell apoptotic...	25	0	0,01	1.00000
GO:2000352	negative regulation of endothelial cell ...	15	0	0	1.00000
GO:2000353	positive regulation of endothelial cell ...	10	0	0	1.00000
GO:2000354	regulation of ovarian follicle developme...	2	0	0	1.00000
GO:2000356	regulation of kidney smooth muscle cell ...	1	0	0	1.00000
GO:2000357	negative regulation of kidney smooth mus...	1	0	0	1.00000
GO:2000358	positive regulation of kidney smooth mus...	1	0	0	1.00000
GO:2000359	regulation of binding of sperm to zona p...	3	0	0	1.00000
GO:2000360	negative regulation of binding of sperm ...	3	0	0	1.00000
GO:2000361	regulation of prostaglandin-E synthase a...	1	0	0	1.00000
GO:2000363	positive regulation of prostaglandin-E s...	1	0	0	1.00000
GO:2000364	regulation of STAT protein import into n...	3	0	0	1.00000
GO:2000366	positive regulation of STAT protein impo...	3	0	0	1.00000
GO:2000367	regulation of acrosomal vesicle exocytos...	1	0	0	1.00000
GO:2000368	positive regulation of acrosomal vesicle...	1	0	0	1.00000
GO:2000369	regulation of clathrin-mediated endocyto...	7	0	0	1.00000
GO:2000370	positive regulation of clathrin-mediated...	3	0	0	1.00000
GO:2000371	regulation of DNA topoisomerase (ATP-hyd...	1	0	0	1.00000
GO:2000373	positive regulation of DNA topoisomerase...	1	0	0	1.00000
GO:2000374	regulation of oxygen metabolic process	1	0	0	1.00000
GO:2000376	positive regulation of oxygen metabolic ...	1	0	0	1.00000
GO:2000377	regulation of reactive oxygen species me...	64	0	0,02	1.00000
GO:2000378	negative regulation of reactive oxygen s...	14	0	0	1.00000
GO:2000379	positive regulation of reactive oxygen s...	34	0	0,01	1.00000
GO:2000380	regulation of mesoderm development	15	0	0	1.00000
GO:2000381	negative regulation of mesoderm developm...	3	0	0	1.00000
GO:2000382	positive regulation of mesoderm developm...	2	0	0	1.00000
GO:2000383	regulation of ectoderm development	2	0	0	1.00000
GO:2000384	negative regulation of ectoderm developm...	1	0	0	1.00000
GO:2000386	positive regulation of ovarian follicle ...	1	0	0	1.00000
GO:2000387	regulation of antral ovarian follicle gr...	1	0	0	1.00000
GO:2000388	positive regulation of antral ovarian fo...	1	0	0	1.00000
GO:2000389	regulation of neutrophil extravasation	1	0	0	1.00000
GO:2000391	positive regulation of neutrophil extrav...	1	0	0	1.00000
GO:2000392	regulation of lamellipodium morphogenesi...	4	0	0	1.00000
GO:2000393	negative regulation of lamellipodium mor...	2	0	0	1.00000
GO:2000394	positive regulation of lamellipodium mor...	1	0	0	1.00000
GO:2000401	regulation of lymphocyte migration	27	0	0,01	1.00000
GO:2000402	negative regulation of lymphocyte migrat...	4	0	0	1.00000
GO:2000403	positive regulation of lymphocyte migrat...	19	0	0,01	1.00000
GO:2000404	regulation of T cell migration	18	0	0	1.00000
GO:2000405	negative regulation of T cell migration	1	0	0	1.00000
GO:2000406	positive regulation of T cell migration	15	0	0	1.00000
GO:2000407	regulation of T cell extravasation	3	0	0	1.00000
GO:2000409	positive regulation of T cell extravasat...	2	0	0	1.00000
GO:2000410	regulation of thymocyte migration	2	0	0	1.00000
GO:2000412	positive regulation of thymocyte migrati...	2	0	0	1.00000
GO:2000413	regulation of fibronectin-dependent thym...	1	0	0	1.00000
GO:2000415	positive regulation of fibronectin-depen...	1	0	0	1.00000
GO:2000416	regulation of eosinophil migration	4	0	0	1.00000
GO:2000417	negative regulation of eosinophil migrat...	2	0	0	1.00000
GO:2000418	positive regulation of eosinophil migrat...	2	0	0	1.00000
GO:2000419	regulation of eosinophil extravasation	1	0	0	1.00000
GO:2000420	negative regulation of eosinophil extrav...	1	0	0	1.00000
GO:2000425	regulation of apoptotic cell clearance	5	0	0	1.00000
GO:2000426	negative regulation of apoptotic cell cl...	1	0	0	1.00000
GO:2000427	positive regulation of apoptotic cell cl...	2	0	0	1.00000
GO:2000437	regulation of monocyte extravasation	2	0	0	1.00000
GO:2000438	negative regulation of monocyte extravas...	1	0	0	1.00000
GO:2000439	positive regulation of monocyte extravas...	1	0	0	1.00000
GO:2000449	regulation of CD8-positive, alpha-beta T...	3	0	0	1.00000
GO:2000451	positive regulation of CD8-positive, alp...	2	0	0	1.00000
GO:2000452	regulation of CD8-positive, alpha-beta c...	2	0	0	1.00000
GO:2000454	positive regulation of CD8-positive, alp...	1	0	0	1.00000
GO:2000458	regulation of astrocyte chemotaxis	1	0	0	1.00000
GO:2000463	positive regulation of excitatory postsy...	12	0	0	1.00000
GO:2000464	positive regulation of astrocyte chemota...	1	0	0	1.00000
GO:2000465	regulation of glycogen (starch) synthase...	7	0	0	1.00000
GO:2000466	negative regulation of glycogen (starch)...	3	0	0	1.00000
GO:2000467	positive regulation of glycogen (starch)...	4	0	0	1.00000
GO:2000471	regulation of hematopoietic stem cell mi...	2	0	0	1.00000
GO:2000473	positive regulation of hematopoietic ste...	2	0	0	1.00000
GO:2000474	regulation of opioid receptor signaling ...	2	0	0	1.00000
GO:2000477	regulation of metanephric glomerular vis...	1	0	0	1.00000
GO:2000478	positive regulation of metanephric glome...	1	0	0	1.00000
GO:2000479	regulation of cAMP-dependent protein kin...	9	0	0	1.00000
GO:2000480	negative regulation of cAMP-dependent pr...	6	0	0	1.00000
GO:2000481	positive regulation of cAMP-dependent pr...	3	0	0	1.00000
GO:2000482	regulation of interleukin-8 secretion	8	0	0	1.00000
GO:2000483	negative regulation of interleukin-8 sec...	1	0	0	1.00000
GO:2000484	positive regulation of interleukin-8 sec...	6	0	0	1.00000
GO:2000485	regulation of glutamine transport	1	0	0	1.00000
GO:2000486	negative regulation of glutamine transpo...	1	0	0	1.00000
GO:2000489	regulation of hepatic stellate cell acti...	2	0	0	1.00000
GO:2000491	positive regulation of hepatic stellate ...	2	0	0	1.00000
GO:2000492	regulation of interleukin-18-mediated si...	1	0	0	1.00000
GO:2000494	positive regulation of interleukin-18-me...	1	0	0	1.00000
GO:2000501	regulation of natural killer cell chemot...	6	0	0	1.00000
GO:2000502	negative regulation of natural killer ce...	1	0	0	1.00000
GO:2000503	positive regulation of natural killer ce...	5	0	0	1.00000
GO:2000504	positive regulation of blood vessel remo...	1	0	0	1.00000
GO:2000505	regulation of energy homeostasis	10	0	0	1.00000
GO:2000506	negative regulation of energy homeostasi...	1	0	0	1.00000
GO:2000507	positive regulation of energy homeostasi...	2	0	0	1.00000
GO:2000508	regulation of dendritic cell chemotaxis	5	0	0	1.00000
GO:2000510	positive regulation of dendritic cell ch...	5	0	0	1.00000
GO:2000511	regulation of granzyme A production	1	0	0	1.00000
GO:2000513	positive regulation of granzyme A produc...	1	0	0	1.00000
GO:2000514	regulation of CD4-positive, alpha-beta T...	31	0	0,01	1.00000
GO:2000515	negative regulation of CD4-positive, alp...	9	0	0	1.00000
GO:2000516	positive regulation of CD4-positive, alp...	20	0	0,01	1.00000
GO:2000517	regulation of T-helper 1 cell activation	1	0	0	1.00000
GO:2000518	negative regulation of T-helper 1 cell a...	1	0	0	1.00000
GO:2000520	regulation of immunological synapse form...	1	0	0	1.00000
GO:2000522	positive regulation of immunological syn...	1	0	0	1.00000
GO:2000523	regulation of T cell costimulation	2	0	0	1.00000
GO:2000525	positive regulation of T cell costimulat...	2	0	0	1.00000
GO:2000526	positive regulation of glycoprotein bios...	1	0	0	1.00000
GO:2000527	regulation of myeloid dendritic cell che...	1	0	0	1.00000
GO:2000529	positive regulation of myeloid dendritic...	1	0	0	1.00000
GO:2000532	regulation of renal albumin absorption	2	0	0	1.00000
GO:2000533	negative regulation of renal albumin abs...	1	0	0	1.00000
GO:2000534	positive regulation of renal albumin abs...	1	0	0	1.00000
GO:2000535	regulation of entry of bacterium into ho...	2	0	0	1.00000
GO:2000536	negative regulation of entry of bacteriu...	1	0	0	1.00000
GO:2000537	regulation of B cell chemotaxis	2	0	0	1.00000
GO:2000538	positive regulation of B cell chemotaxis	2	0	0	1.00000
GO:2000539	regulation of protein geranylgeranylatio...	1	0	0	1.00000
GO:2000541	positive regulation of protein geranylge...	1	0	0	1.00000
GO:2000543	positive regulation of gastrulation	8	0	0	1.00000
GO:2000544	regulation of endothelial cell chemotaxi...	1	0	0	1.00000
GO:2000545	negative regulation of endothelial cell ...	1	0	0	1.00000
GO:2000547	regulation of dendritic cell dendrite as...	3	0	0	1.00000
GO:2000548	negative regulation of dendritic cell de...	1	0	0	1.00000
GO:2000549	positive regulation of dendritic cell de...	1	0	0	1.00000
GO:2000551	regulation of T-helper 2 cell cytokine p...	5	0	0	1.00000
GO:2000552	negative regulation of T-helper 2 cell c...	2	0	0	1.00000
GO:2000553	positive regulation of T-helper 2 cell c...	3	0	0	1.00000
GO:2000554	regulation of T-helper 1 cell cytokine p...	1	0	0	1.00000
GO:2000556	positive regulation of T-helper 1 cell c...	1	0	0	1.00000
GO:2000557	regulation of immunoglobulin production ...	1	0	0	1.00000
GO:2000558	positive regulation of immunoglobulin pr...	1	0	0	1.00000
GO:2000559	regulation of CD24 biosynthetic process	1	0	0	1.00000
GO:2000560	positive regulation of CD24 biosynthetic...	1	0	0	1.00000
GO:2000561	regulation of CD4-positive, alpha-beta T...	2	0	0	1.00000
GO:2000562	negative regulation of CD4-positive, alp...	1	0	0	1.00000
GO:2000563	positive regulation of CD4-positive, alp...	2	0	0	1.00000
GO:2000564	regulation of CD8-positive, alpha-beta T...	2	0	0	1.00000
GO:2000566	positive regulation of CD8-positive, alp...	1	0	0	1.00000
GO:2000567	regulation of memory T cell activation	2	0	0	1.00000
GO:2000568	positive regulation of memory T cell act...	2	0	0	1.00000
GO:2000569	regulation of T-helper 2 cell activation	2	0	0	1.00000
GO:2000570	positive regulation of T-helper 2 cell a...	2	0	0	1.00000
GO:2000571	regulation of interleukin-4-dependent is...	1	0	0	1.00000
GO:2000572	positive regulation of interleukin-4-dep...	1	0	0	1.00000
GO:2000573	positive regulation of DNA biosynthetic ...	9	0	0	1.00000
GO:2000583	regulation of platelet-derived growth fa...	1	0	0	1.00000
GO:2000584	negative regulation of platelet-derived ...	1	0	0	1.00000
GO:2000586	regulation of platelet-derived growth fa...	2	0	0	1.00000
GO:2000587	negative regulation of platelet-derived ...	2	0	0	1.00000
GO:2000589	regulation of metanephric mesenchymal ce...	4	0	0	1.00000
GO:2000590	negative regulation of metanephric mesen...	1	0	0	1.00000
GO:2000591	positive regulation of metanephric mesen...	3	0	0	1.00000
GO:2000592	regulation of metanephric DCT cell diffe...	2	0	0	1.00000
GO:2000594	positive regulation of metanephric DCT c...	2	0	0	1.00000
GO:2000595	regulation of optic nerve formation	1	0	0	1.00000
GO:2000597	positive regulation of optic nerve forma...	1	0	0	1.00000
GO:2000598	regulation of cyclin catabolic process	3	0	0	1.00000
GO:2000599	negative regulation of cyclin catabolic ...	3	0	0	1.00000
GO:2000601	positive regulation of Arp2/3 complex-me...	7	0	0	1.00000
GO:2000606	regulation of cell proliferation involve...	1	0	0	1.00000
GO:2000607	negative regulation of cell proliferatio...	1	0	0	1.00000
GO:2000609	regulation of thyroid hormone generation	3	0	0	1.00000
GO:2000611	positive regulation of thyroid hormone g...	3	0	0	1.00000
GO:2000612	regulation of thyroid-stimulating hormon...	1	0	0	1.00000
GO:2000615	regulation of histone H3-K9 acetylation	2	0	0	1.00000
GO:2000617	positive regulation of histone H3-K9 ace...	1	0	0	1.00000
GO:2000618	regulation of histone H4-K16 acetylation	1	0	0	1.00000
GO:2000620	positive regulation of histone H4-K16 ac...	1	0	0	1.00000
GO:2000622	regulation of nuclear-transcribed mRNA c...	3	0	0	1.00000
GO:2000623	negative regulation of nuclear-transcrib...	3	0	0	1.00000
GO:2000625	regulation of miRNA catabolic process	1	0	0	1.00000
GO:2000627	positive regulation of miRNA catabolic p...	1	0	0	1.00000
GO:2000628	regulation of miRNA metabolic process	3	0	0	1.00000
GO:2000630	positive regulation of miRNA metabolic p...	3	0	0	1.00000
GO:2000631	regulation of pre-miRNA processing	1	0	0	1.00000
GO:2000632	negative regulation of pre-miRNA process...	1	0	0	1.00000
GO:2000637	positive regulation of gene silencing by...	4	0	0	1.00000
GO:2000638	regulation of SREBP signaling pathway	1	0	0	1.00000
GO:2000639	negative regulation of SREBP signaling p...	1	0	0	1.00000
GO:2000641	regulation of early endosome to late end...	6	0	0	1.00000
GO:2000643	positive regulation of early endosome to...	2	0	0	1.00000
GO:2000644	regulation of receptor catabolic process	5	0	0	1.00000
GO:2000645	negative regulation of receptor cataboli...	2	0	0	1.00000
GO:2000646	positive regulation of receptor cataboli...	1	0	0	1.00000
GO:2000647	negative regulation of stem cell prolife...	14	0	0	1.00000
GO:2000648	positive regulation of stem cell prolife...	62	0	0,02	1.00000
GO:2000649	regulation of sodium ion transmembrane t...	21	0	0,01	1.00000
GO:2000650	negative regulation of sodium ion transm...	3	0	0	1.00000
GO:2000651	positive regulation of sodium ion transm...	8	0	0	1.00000
GO:2000653	regulation of genetic imprinting	3	0	0	1.00000
GO:2000654	regulation of cellular response to testo...	1	0	0	1.00000
GO:2000655	negative regulation of cellular response...	1	0	0	1.00000
GO:2000656	regulation of apolipoprotein binding	1	0	0	1.00000
GO:2000657	negative regulation of apolipoprotein bi...	1	0	0	1.00000
GO:2000659	regulation of interleukin-1-mediated sig...	3	0	0	1.00000
GO:2000660	negative regulation of interleukin-1-med...	2	0	0	1.00000
GO:2000662	regulation of interleukin-5 secretion	4	0	0	1.00000
GO:2000663	negative regulation of interleukin-5 sec...	2	0	0	1.00000
GO:2000664	positive regulation of interleukin-5 sec...	2	0	0	1.00000
GO:2000665	regulation of interleukin-13 secretion	4	0	0	1.00000
GO:2000666	negative regulation of interleukin-13 se...	2	0	0	1.00000
GO:2000667	positive regulation of interleukin-13 se...	2	0	0	1.00000
GO:2000668	regulation of dendritic cell apoptotic p...	6	0	0	1.00000
GO:2000669	negative regulation of dendritic cell ap...	3	0	0	1.00000
GO:2000670	positive regulation of dendritic cell ap...	3	0	0	1.00000
GO:2000671	regulation of motor neuron apoptotic pro...	1	0	0	1.00000
GO:2000672	negative regulation of motor neuron apop...	1	0	0	1.00000
GO:2000674	regulation of type B pancreatic cell apo...	7	0	0	1.00000
GO:2000675	negative regulation of type B pancreatic...	5	0	0	1.00000
GO:2000676	positive regulation of type B pancreatic...	2	0	0	1.00000
